income_groups,age,gender,year,population
high_income,11.0,1.0,1997,7171917.0
high_income,11.0,1.0,1998,7134515.0
high_income,11.0,1.0,1999,7164331.0
high_income,11.0,1.0,2000,7242000.0
high_income,11.0,1.0,2001,7343816.0
high_income,11.0,1.0,2002,7382772.0
high_income,11.0,1.0,2003,7311720.0
high_income,11.0,1.0,2004,7196689.0
high_income,11.0,1.0,2005,7081198.0
high_income,11.0,1.0,2006,6999775.0
high_income,11.0,1.0,2007,6949661.0
high_income,11.0,1.0,2009,6905428.0
high_income,11.0,1.0,2010,6860503.0
high_income,11.0,1.0,2011,6879413.0
high_income,11.0,1.0,2012,6880056.0
high_income,11.0,1.0,2013,6787790.0
high_income,11.0,1.0,2014,6771309.0
high_income,11.0,1.0,2015,6813460.0
high_income,11.0,1.0,2016,6855821.0
high_income,11.0,1.0,2017,6953209.0
high_income,11.0,1.0,2018,7091655.0
high_income,11.0,1.0,2019,7177270.0
high_income,11.0,1.0,2020,7163402.0
high_income,11.0,1.0,2021,7093606.0
high_income,11.0,1.0,2023,7047991.0
high_income,11.0,2.0,1950,5656437.0
high_income,11.0,2.0,1951,5811292.0
high_income,11.0,2.0,1953,5847348.0
high_income,11.0,2.0,1954,5959111.0
high_income,11.0,2.0,1957,6275913.0
high_income,11.0,2.0,1958,7017484.0
high_income,11.0,2.0,1959,7214437.0
high_income,11.0,2.0,1960,7165310.0
high_income,11.0,2.0,1961,7099568.0
high_income,11.0,2.0,1962,7082714.0
high_income,11.0,2.0,1963,7111122.0
high_income,11.0,2.0,1967,7427522.0
high_income,11.0,2.0,1968,7464616.0
high_income,11.0,2.0,1969,7563430.0
high_income,11.0,2.0,1971,7730753.0
high_income,11.0,2.0,1972,7772808.0
high_income,11.0,2.0,1973,7757580.0
high_income,11.0,2.0,1974,7765336.0
high_income,11.0,2.0,1975,7797165.0
high_income,11.0,2.0,1976,7725953.0
high_income,11.0,2.0,1977,7497516.0
high_income,11.0,2.0,1978,7385922.0
high_income,11.0,2.0,1979,7398114.0
high_income,11.0,2.0,1981,7463613.0
high_income,11.0,2.0,1982,7481869.0
high_income,11.0,2.0,1983,7358325.0
high_income,11.0,2.0,1984,7178398.0
high_income,11.0,2.0,1985,7073728.0
high_income,11.0,2.0,1987,6863794.0
high_income,11.0,2.0,1989,6833617.0
high_income,11.0,2.0,1990,6876443.0
high_income,11.0,2.0,1995,6834864.0
high_income,11.0,2.0,1996,6817248.0
high_income,11.0,2.0,1998,6746609.0
high_income,11.0,2.0,1999,6769317.0
high_income,11.0,2.0,2000,6831879.0
high_income,11.0,2.0,2001,6909477.0
high_income,11.0,2.0,2002,6939086.0
high_income,11.0,2.0,2005,6656168.0
high_income,11.0,2.0,2006,6582966.0
high_income,11.0,2.0,2007,6539740.0
high_income,11.0,2.0,2008,6525092.0
high_income,11.0,2.0,2009,6512277.0
high_income,11.0,2.0,2011,6497669.0
high_income,11.0,2.0,2013,6421991.0
high_income,11.0,2.0,2014,6408050.0
high_income,11.0,2.0,2016,6485011.0
high_income,11.0,2.0,2017,6575193.0
high_income,11.0,2.0,2018,6707832.0
high_income,11.0,2.0,2019,6791086.0
high_income,11.0,2.0,2020,6779804.0
high_income,11.0,2.0,2021,6719269.0
high_income,11.0,2.0,2022,6683412.0
high_income,11.0,2.0,2023,6677440.0
high_income,12.0,1.0,1950,5758395.0
high_income,12.0,1.0,1951,5806633.0
high_income,12.0,1.0,1952,5938260.0
high_income,12.0,1.0,1956,6123734.0
high_income,12.0,1.0,1957,5956753.0
high_income,12.0,1.0,1958,6480339.0
high_income,12.0,1.0,1959,7264803.0
high_income,12.0,1.0,1960,7453669.0
high_income,12.0,1.0,1961,7400849.0
high_income,12.0,1.0,1962,7352168.0
high_income,12.0,1.0,1963,7347209.0
high_income,12.0,1.0,1964,7369450.0
high_income,12.0,1.0,1966,7487114.0
high_income,12.0,1.0,1969,7756607.0
high_income,12.0,1.0,1972,8108196.0
high_income,12.0,1.0,1973,8146909.0
high_income,12.0,1.0,1974,8134731.0
high_income,12.0,1.0,1975,8148089.0
high_income,12.0,1.0,1977,8106459.0
high_income,12.0,1.0,1979,7757416.0
high_income,12.0,1.0,1980,7777472.0
high_income,12.0,1.0,1981,7796609.0
high_income,12.0,1.0,1984,7778228.0
high_income,12.0,1.0,1985,7591191.0
high_income,12.0,1.0,1986,7484419.0
high_income,12.0,1.0,1987,7373221.0
high_income,12.0,1.0,1988,7263381.0
high_income,12.0,1.0,1989,7229335.0
high_income,12.0,1.0,1990,7220730.0
high_income,12.0,1.0,1992,7387906.0
high_income,12.0,1.0,1994,7374780.0
high_income,12.0,1.0,1995,7317937.0
high_income,12.0,1.0,1997,7232659.0
high_income,12.0,1.0,1998,7203013.0
high_income,12.0,1.0,1999,7167847.0
high_income,12.0,1.0,2000,7215403.0
high_income,12.0,1.0,2003,7430093.0
high_income,12.0,1.0,2004,7354375.0
high_income,12.0,1.0,2005,7238367.0
high_income,12.0,1.0,2006,7123104.0
high_income,12.0,1.0,2007,7043016.0
high_income,12.0,1.0,2008,6993750.0
high_income,12.0,1.0,2009,6962593.0
high_income,12.0,1.0,2010,6941393.0
high_income,12.0,1.0,2011,6893989.0
high_income,12.0,1.0,2015,6808126.0
high_income,12.0,1.0,2017,6890657.0
high_income,12.0,1.0,2018,6986704.0
high_income,12.0,1.0,2019,7125158.0
high_income,12.0,1.0,2020,7200930.0
high_income,12.0,1.0,2021,7171698.0
high_income,12.0,1.0,2022,7114410.0
high_income,12.0,1.0,2023,7084319.0
high_income,12.0,2.0,1950,5590487.0
high_income,12.0,2.0,1952,5810911.0
high_income,12.0,2.0,1954,5845148.0
high_income,12.0,2.0,1955,5961190.0
high_income,12.0,2.0,1956,5968613.0
high_income,12.0,2.0,1957,5790841.0
high_income,12.0,2.0,1959,7015052.0
high_income,12.0,2.0,1960,7217481.0
high_income,12.0,2.0,1962,7106050.0
high_income,12.0,2.0,1963,7089141.0
high_income,12.0,2.0,1964,7119253.0
high_income,12.0,2.0,1965,7167912.0
high_income,12.0,2.0,1967,7346931.0
high_income,12.0,2.0,1968,7434918.0
high_income,12.0,2.0,1969,7475528.0
high_income,12.0,2.0,1970,7575757.0
high_income,12.0,2.0,1971,7679202.0
high_income,12.0,2.0,1972,7742040.0
high_income,12.0,2.0,1973,7783270.0
high_income,12.0,2.0,1974,7769654.0
high_income,12.0,2.0,1976,7807399.0
high_income,12.0,2.0,1977,7735581.0
high_income,12.0,2.0,1979,7393472.0
high_income,12.0,2.0,1980,7409830.0
high_income,12.0,2.0,1981,7410270.0
high_income,12.0,2.0,1982,7472661.0
high_income,12.0,2.0,1984,7370414.0
high_income,12.0,2.0,1986,7089474.0
high_income,12.0,2.0,1987,6986470.0
high_income,12.0,2.0,1990,6853302.0
high_income,12.0,2.0,1991,6901797.0
high_income,12.0,2.0,1993,7023470.0
high_income,12.0,2.0,1994,6988525.0
high_income,12.0,2.0,1996,6861510.0
high_income,12.0,2.0,1998,6808908.0
high_income,12.0,2.0,1999,6768895.0
high_income,12.0,2.0,2000,6801963.0
high_income,12.0,2.0,2001,6866498.0
high_income,12.0,2.0,2002,6941831.0
high_income,12.0,2.0,2006,6687819.0
high_income,12.0,2.0,2008,6573826.0
high_income,12.0,2.0,2010,6540990.0
high_income,12.0,2.0,2011,6504433.0
high_income,12.0,2.0,2012,6525077.0
high_income,12.0,2.0,2013,6530969.0
high_income,12.0,2.0,2017,6515439.0
high_income,12.0,2.0,2018,6603895.0
high_income,12.0,2.0,2019,6737527.0
high_income,12.0,2.0,2020,6813862.0
high_income,12.0,2.0,2021,6790801.0
high_income,12.0,2.0,2022,6740994.0
high_income,12.0,2.0,2023,6710888.0
high_income,13.0,1.0,1950,5754070.0
high_income,13.0,1.0,1952,5794216.0
high_income,13.0,1.0,1955,6008056.0
high_income,13.0,1.0,1956,6122207.0
high_income,13.0,1.0,1957,6121519.0
high_income,13.0,1.0,1958,5951901.0
high_income,13.0,1.0,1959,6475379.0
